District Name,Market Name,Commodity,Price Date,tempmax,tempmin,humidity,precip,windspeed,solarradiation,description,soil moisture,soil type,soil ph,N,P,K,WATER REQUIREMENT,Stage Growth,Yield,Day,Month,Year
Kannur,Kannur,Banana - Green,2022-08-15,31.7,24.3,78.5,0.1,19.1,241.8,Partly cloudy throughout the day with early morning rain.,84.875,loamy to humid,6.257369799,96,86,51,8.0,Shooting stage,8.694939585,15,8,2022
Kannur,Kannur,Banana - Green,2022-08-16,31.4,23.9,79.0,0.0,23.0,293.6,Partly cloudy throughout the day.,98.9,loamy to humid,6.037430836,113,85,45,11.5,Shooting stage,8.598274209,16,8,2022
Kannur,Kannur,Banana - Green,2022-08-17,31.7,24.0,80.4,0.4,19.4,300.8,Partly cloudy throughout the day with late afternoon rain.,100.25,loamy to humid,5.760457558,105,93,46,13.0,Shooting stage,8.893756294,17,8,2022
Kannur,Kannur,Banana - Green,2022-08-18,31.4,24.3,79.8,0.7,24.1,297.4,Partly cloudy throughout the day with rain.,100.5,loamy to humid,6.158164422,85,89,51,12.5,Shooting stage,8.526109661,18,8,2022
Kannur,Kannur,Banana - Green,2022-08-19,30.1,24.4,76.3,0.6,26.6,286.8,Partly cloudy throughout the day with early morning rain.,97.575,loamy to humid,6.387431383,108,94,47,3.5,Shooting stage,11.44803854,19,8,2022
Kannur,Kannur,Banana - Green,2022-08-20,29.2,24.4,78.6,0.7,20.5,252.8,Cloudy skies throughout the day with rain.,88.15,loamy to humid,5.891413895,92,81,52,12.5,Shooting stage,9.795652174,20,8,2022
Kannur,Kannur,Banana - Green,2022-08-21,28.8,24.4,79.5,1.6,20.2,251.5,Cloudy skies throughout the day with a chance of rain throughout the day.,88.2,loamy to humid,5.725418961,110,71,54,14.0,Shooting stage,8.076658477,21,8,2022
Kannur,Kannur,Banana - Green,2022-08-22,28.3,24.2,84.2,15.6,18.7,291.1,Partly cloudy throughout the day with a chance of rain throughout the day.,102.4,loamy to humid,6.281069505,82,75,55,13.5,Shooting stage,7.151612903,22,8,2022
Kannur,Kannur,Banana - Green,2022-08-23,27.1,23.9,87.6,24.5,14.8,170.9,Cloudy skies throughout the day with a chance of rain throughout the day.,74.45,loamy to humid,5.507641778,117,81,53,4.5,Shooting stage,8.294478528,23,8,2022
Kannur,Kannur,Banana - Green,2022-08-24,28.4,23.3,90.7,35.8,12.2,52.8,Cloudy skies throughout the day with a chance of rain throughout the day.,47.875,loamy to humid,6.149934034,91,94,46,13.5,Shooting stage,8.725974026,24,8,2022
Kannur,Kannur,Banana - Green,2022-08-25,29.4,22.9,89.6,15.5,16.9,86.5,Cloudy skies throughout the day with a chance of rain throughout the day.,52.125,loamy to humid,5.849076099,105,95,50,15.0,Shooting stage,8.860409146,25,8,2022
Kannur,Kannur,Banana - Green,2022-08-26,29.7,23.8,86.8,3.7,22.0,198.0,Cloudy skies throughout the day with rain.,77.625,loamy to humid,6.276800323,108,92,53,14.5,Shooting stage,10.77995301,26,8,2022
Kannur,Kannur,Banana - Green,2022-08-27,29.7,24.3,86.9,9.1,19.1,141.2,Cloudy skies throughout the day with a chance of rain throughout the day.,64.075,loamy to humid,5.926824754,86,76,54,5.5,Shooting stage,9.209677419,27,8,2022
Kannur,Kannur,Banana - Green,2022-08-28,30.6,23.1,84.3,2.3,22.7,277.3,Partly cloudy throughout the day with rain.,96.65,loamy to humid,5.519088423,80,77,49,14.5,Shooting stage,6.580926181,28,8,2022
Kannur,Kannur,Banana - Green,2022-08-29,30.4,24.5,87.3,7.2,19.8,152.4,Cloudy skies throughout the day with a chance of rain throughout the day.,66.675,loamy to humid,6.079178788,93,94,53,16.0,Shooting stage,7.774358974,29,8,2022
Kannur,Kannur,Banana - Green,2022-08-30,30.2,24.6,86.2,12.8,20.9,265.0,Partly cloudy throughout the day with a chance of rain throughout the day.,96.225,loamy to humid,6.13465588,90,92,55,15.5,Shooting stage,7.264224474,30,8,2022
Kannur,Kannur,Banana - Green,2022-08-31,30.4,24.2,88.4,15.6,13.3,227.3,Partly cloudy throughout the day with rain.,86.15,loamy to humid,5.808497604,108,89,53,6.5,Shooting stage,8.131082842,31,8,2022
Kannur,Kannur,Banana - Green,2022-09-01,30.4,23.6,89.9,35.7,14.4,214.5,Cloudy skies throughout the day with a chance of rain throughout the day.,88.625,loamy to humid,5.891458107,108,88,55,9.5,Shooting stage,8.694939585,1,9,2022
Kannur,Kannur,Banana - Green,2022-09-02,30.4,23.8,87.7,4.2,16.6,280.5,Partly cloudy throughout the day with a chance of rain throughout the day.,97.25,loamy to humid,5.816622479,105,77,52,11.0,Shooting stage,8.598274209,2,9,2022
Kannur,Kannur,Banana - Green,2022-09-03,32.2,24.0,84.4,0.6,16.2,298.2,Partly cloudy throughout the day with rain.,99.85,loamy to humid,5.843163161,118,88,52,10.5,Shooting stage,8.893756294,3,9,2022
Kannur,Kannur,Banana - Green,2022-09-04,32.7,24.4,82.8,0.6,14.8,277.5,Partly cloudy throughout the day with late afternoon rain.,93.925,loamy to humid,6.376756633,101,87,54,1.5,Shooting stage,8.526109661,4,9,2022
Kannur,Kannur,Banana - Green,2022-09-05,32.1,24.2,86.7,17.5,15.8,188.4,Cloudy skies throughout the day with a chance of rain throughout the day.,77.1,loamy to humid,5.623615687,95,75,50,10.5,Shooting stage,11.44803854,5,9,2022
Kannur,Kannur,Banana - Green,2022-09-06,29.4,24.3,87.9,15.9,21.6,240.2,Partly cloudy throughout the day with a chance of rain throughout the day.,91.4,loamy to humid,5.91505509,106,85,53,12.0,Shooting stage,9.795652174,6,9,2022
Kannur,Kannur,Banana - Green,2022-09-07,29.6,23.8,92.9,63.2,13.3,17.4,Cloudy skies throughout the day with a chance of rain throughout the day.,46.7,loamy to humid,6.458714879,86,95,49,11.5,Shooting stage,8.076658477,7,9,2022
Kannur,Kannur,Banana - Green,2022-09-08,28.7,23.7,91.1,18.2,8.3,76.3,Cloudy skies throughout the day with a chance of rain throughout the day.,48.475,loamy to humid,5.565028635,83,79,55,2.5,Shooting stage,7.151612903,8,9,2022
Kannur,Kannur,Banana - Green,2022-09-09,29.4,24.0,89.1,12.9,14.8,200.5,Partly cloudy throughout the day with a chance of rain throughout the day.,79.325,loamy to humid,6.211833161,85,95,47,11.5,Shooting stage,8.294478528,9,9,2022
Kannur,Kannur,Banana - Green,2022-09-10,30.1,24.1,87.2,23.8,17.3,265.2,Partly cloudy throughout the day with a chance of rain throughout the day.,98.375,loamy to humid,6.490074429,109,79,45,13.0,Shooting stage,8.725974026,10,9,2022
Kannur,Kannur,Banana - Green,2022-09-11,30.2,23.9,88.2,30.7,15.5,210.0,Partly cloudy throughout the day with a chance of rain throughout the day.,86.1,loamy to humid,5.590236025,100,76,45,12.5,Development and harvesting stage,8.860409146,11,9,2022
Kannur,Kannur,Banana - Green,2022-09-12,29.2,24.1,87.0,21.9,16.9,257.0,Cloudy skies throughout the day with a chance of rain throughout the day.,95.7,loamy to humid,6.225225239,117,86,48,3.5,Development and harvesting stage,10.77995301,12,9,2022
Kannur,Kannur,Banana - Green,2022-09-13,30.7,23.3,83.8,3.0,11.2,289.1,Partly cloudy throughout the day with a chance of rain throughout the day.,96.775,loamy to humid,6.190757459,114,94,53,12.5,Development and harvesting stage,9.209677419,13,9,2022
Kannur,Kannur,Banana - Green,2022-09-14,30.7,23.6,80.3,2.2,12.2,292.5,Partly cloudy throughout the day with rain.,96.8,loamy to humid,5.915568968,110,78,50,14.0,Development and harvesting stage,6.580926181,14,9,2022
Kannur,Kannur,Banana - Green,2022-09-15,30.2,23.3,81.9,0.9,11.9,290.4,Partly cloudy throughout the day with rain.,96.275,loamy to humid,6.195152442,94,70,48,13.5,Development and harvesting stage,7.774358974,15,9,2022
Kannur,Kannur,Banana - Green,2022-09-16,30.7,23.4,83.5,1.1,16.2,289.0,Partly cloudy throughout the day with rain.,97.45,loamy to humid,6.156373499,80,71,47,4.5,Development and harvesting stage,7.264224474,16,9,2022
Kannur,Kannur,Banana - Green,2022-09-17,32.1,23.5,82.3,2.1,13.7,288.9,Partly cloudy throughout the day with rain.,96.75,loamy to humid,6.313197204,114,79,51,7.0,Development and harvesting stage,8.131082842,17,9,2022
Kannur,Kannur,Banana - Green,2022-09-18,32.4,23.6,81.0,1.2,14.8,277.3,Partly cloudy throughout the day with rain.,93.575,loamy to humid,6.324270089,88,78,45,8.5,Development and harvesting stage,8.694939585,18,9,2022
Kannur,Kannur,Banana - Green,2022-09-19,31.6,23.6,82.9,5.4,15.5,258.4,Partly cloudy throughout the day with a chance of rain throughout the day.,90.55,loamy to humid,5.707488987,112,73,48,8.0,Development and harvesting stage,8.598274209,19,9,2022
Kannur,Kannur,Banana - Green,2022-09-20,30.7,23.2,82.2,1.8,16.2,238.7,Cloudy skies throughout the day with rain.,84.725,loamy to humid,6.119216009,117,76,47,0.8,Development and harvesting stage,8.893756294,20,9,2022
Kannur,Kannur,Banana - Green,2022-09-21,31.9,23.3,79.9,0.1,16.6,276.3,Partly cloudy throughout the day with early morning rain.,93.225,loamy to humid,5.571401169,111,87,48,8.0,Development and harvesting stage,8.526109661,21,9,2022
Kannur,Kannur,Banana - Green,2022-09-22,31.9,23.2,78.3,1.8,15.8,297.1,Becoming cloudy in the afternoon with rain.,98.25,loamy to humid,5.63127166,89,83,47,9.5,Development and harvesting stage,11.44803854,22,9,2022
Kannur,Kannur,Banana - Green,2022-09-23,32.7,23.1,78.7,1.3,13.3,261.0,Partly cloudy throughout the day with rain.,88.575,loamy to humid,6.101241579,93,91,47,9.0,Development and harvesting stage,9.795652174,23,9,2022
Kannur,Kannur,Banana - Green,2022-09-24,30.9,23.2,78.8,0.5,18.0,280.7,Partly cloudy throughout the day with rain.,94.5,loamy to humid,6.438137279,92,81,52,0.8,Development and harvesting stage,8.076658477,24,9,2022
Kannur,Kannur,Banana - Green,2022-09-25,31.7,23.4,78.8,0.0,25.6,297.4,Partly cloudy throughout the day.,100.45,loamy to humid,6.098369122,105,74,45,9.0,Development and harvesting stage,7.151612903,25,9,2022
Kannur,Kannur,Banana - Green,2022-09-26,32.6,23.3,77.5,0.0,25.9,300.3,Partly cloudy throughout the day.,100.925,loamy to humid,5.695267822,102,71,48,10.5,Development and harvesting stage,8.294478528,26,9,2022
Kannur,Kannur,Banana - Green,2022-09-27,31.7,23.8,80.2,0.1,24.1,281.4,Partly cloudy throughout the day with late afternoon rain.,96.45,loamy to humid,5.618094446,94,91,51,10.0,Development and harvesting stage,8.725974026,27,9,2022
Kannur,Kannur,Banana - Green,2022-09-28,31.4,23.6,78.4,0.0,20.9,266.8,Partly cloudy throughout the day.,91.525,loamy to humid,6.435785799,116,71,47,1.0,Development and harvesting stage,8.860409146,28,9,2022
Kannur,Kannur,Banana - Green,2022-09-29,31.9,23.0,79.2,0.1,19.1,242.3,Partly cloudy throughout the day with late afternoon rain.,85.175,loamy to humid,6.176644228,117,79,49,10.0,Development and harvesting stage,10.77995301,29,9,2022
Kannur,Kannur,Banana - Green,2022-09-30,32.6,23.6,79.8,2.7,14.4,249.2,Cloudy skies throughout the day with rain.,86.525,loamy to humid,6.220643671,119,72,55,11.5,Development and harvesting stage,9.209677419,30,9,2022
Kannur,Kannur,Banana - Green,2022-10-01,30.7,23.6,82.6,6.9,14.8,140.8,Cloudy skies throughout the day with rain clearing later.,61.275,loamy to humid,5.871702211,99,73,53,11.0,Development and harvesting stage,6.580926181,1,10,2022
Kannur,Kannur,Banana - Green,2022-10-02,32.1,23.7,81.6,3.4,15.5,256.0,Cloudy skies throughout the day with rain.,89.125,loamy to humid,6.390741836,91,84,52,2.0,Establishment stage,7.774358974,2,10,2022
Kannur,Kannur,Banana - Green,2022-10-03,30.1,23.7,85.9,4.8,18.4,189.1,Cloudy skies throughout the day with rain.,74.55,loamy to humid,6.21084479,80,90,47,6.12,Establishment stage,7.264224474,3,10,2022
Kannur,Kannur,Banana - Green,2022-10-04,31.2,23.5,81.6,0.6,27.7,276.7,Partly cloudy throughout the day with rain.,96.65,loamy to humid,6.012696655,101,70,48,7.62,Establishment stage,8.131082842,4,10,2022
Kannur,Kannur,Banana - Green,2022-10-05,32.2,24.1,84.1,6.6,23.8,274.7,Partly cloudy throughout the day with rain.,97.3,loamy to humid,5.908770059,108,89,53,7.12,Establishment stage,8.694939585,5,10,2022
Kannur,Kannur,Banana - Green,2022-10-06,31.2,23.8,84.5,5.1,16.2,260.9,Partly cloudy throughout the day with a chance of rain throughout the day.,91.675,loamy to humid,6.049801781,100,80,52,0.5,Establishment stage,8.598274209,6,10,2022
Kannur,Kannur,Banana - Green,2022-10-07,30.4,22.6,80.2,3.6,15.8,292.7,Clearing in the afternoon with rain.,98.075,loamy to humid,6.010095853,109,91,53,7.12,Establishment stage,8.893756294,7,10,2022
Kannur,Kannur,Banana - Green,2022-10-08,32.4,22.7,79.6,0.2,18.4,273.0,Partly cloudy throughout the day with early morning rain.,92.8,loamy to humid,5.738678895,82,78,46,8.62,Establishment stage,8.526109661,8,10,2022
Kannur,Kannur,Banana - Green,2022-10-09,32.4,23.2,80.3,0.7,15.1,197.7,Partly cloudy throughout the day with rain.,73.45,loamy to humid,5.74055541,106,70,55,8.12,Establishment stage,11.44803854,9,10,2022
Kannur,Kannur,Banana - Green,2022-10-10,30.4,23.9,83.5,4.6,9.4,129.7,Cloudy skies throughout the day with rain clearing later.,56.8,loamy to humid,5.793260262,90,86,52,0.8,Establishment stage,9.795652174,10,10,2022
Kannur,Kannur,Banana - Green,2022-10-11,30.9,24.0,80.5,0.7,13.0,210.1,Cloudy skies throughout the day with rain.,76.075,loamy to humid,5.50947065,83,95,50,8.12,Establishment stage,8.076658477,11,10,2022
Kannur,Kannur,Banana - Green,2022-10-12,32.7,23.9,79.3,0.2,14.8,230.7,Cloudy skies throughout the day with late afternoon rain.,81.25,loamy to humid,5.986442306,119,90,48,9.62,Establishment stage,7.151612903,12,10,2022
Kannur,Kannur,Banana - Green,2022-10-13,33.9,24.0,78.1,1.2,15.8,271.8,Partly cloudy throughout the day with rain.,91.725,loamy to humid,5.790768046,107,72,45,9.12,Establishment stage,8.294478528,13,10,2022
Kannur,Kannur,Banana - Green,2022-10-14,32.4,24.2,81.5,5.3,12.2,261.3,Partly cloudy throughout the day with a chance of rain throughout the day.,90.075,loamy to humid,5.915546415,116,81,55,0.12,Establishment stage,8.725974026,14,10,2022
Kannur,Kannur,Banana - Green,2022-10-15,33.4,23.5,84.0,9.5,14.8,187.3,Cloudy skies throughout the day with rain.,73.9,loamy to humid,6.242528278,101,75,50,9.12,Establishment stage,8.860409146,15,10,2022
Kannur,Kannur,Banana - Green,2022-10-16,31.9,23.9,82.8,1.1,11.5,208.3,Cloudy skies throughout the day with rain clearing later.,75.925,loamy to humid,6.036079266,93,81,50,10.62,Establishment stage,10.77995301,16,10,2022
Kannur,Kannur,Banana - Green,2022-10-17,33.4,24.5,80.3,3.4,16.6,263.4,Partly cloudy throughout the day with rain.,90.925,loamy to humid,5.829898502,95,75,45,10.12,Establishment stage,9.209677419,17,10,2022
Kannur,Kannur,Banana - Green,2022-10-18,30.4,23.4,87.2,14.2,16.6,245.5,Cloudy skies throughout the day with a chance of rain throughout the day.,90.875,loamy to humid,6.088064451,107,71,55,1.12,Establishment stage,6.580926181,18,10,2022
Kannur,Kannur,Banana - Green,2022-10-19,32.7,23.3,83.0,6.2,13.7,260.7,Partly cloudy throughout the day with a chance of rain throughout the day.,90.9,loamy to humid,6.469370954,83,94,47,5.58,Establishment stage,7.774358974,19,10,2022
Kannur,Kannur,Banana - Green,2022-10-20,32.4,23.6,82.7,2.9,14.4,268.3,Partly cloudy throughout the day with rain.,92.075,loamy to humid,5.720726906,102,73,54,7.08,Establishment stage,7.264224474,20,10,2022
Kannur,Kannur,Banana - Green,2022-10-21,32.4,23.8,82.0,4.8,14.0,226.6,Partly cloudy throughout the day with a chance of rain throughout the day.,81.85,loamy to humid,5.80766417,86,79,45,6.58,Establishment stage,8.131082842,21,10,2022
Kannur,Kannur,Banana - Green,2022-10-22,33.7,23.7,78.9,1.9,14.4,259.8,Partly cloudy throughout the day with rain.,88.75,loamy to humid,5.703381728,117,86,53,0.3,Establishment stage,8.694939585,22,10,2022
Kannur,Kannur,Banana - Green,2022-10-23,34.4,23.3,80.4,7.7,14.8,275.4,Partly cloudy throughout the day with rain.,94.575,loamy to humid,6.165001278,111,79,53,6.58,Establishment stage,8.598274209,23,10,2022
Kannur,Kannur,Banana - Green,2022-10-24,34.4,23.3,78.0,3.0,14.4,274.9,Clear conditions throughout the day with a chance of rain throughout the day.,92.575,loamy to humid,6.002481605,95,74,50,8.08,Establishment stage,8.893756294,24,10,2022
Kannur,Kannur,Banana - Green,2022-10-25,33.7,22.4,73.9,0.0,14.8,284.3,Clear conditions throughout the day.,93.25,loamy to humid,6.212369363,91,75,55,7.58,Establishment stage,8.526109661,25,10,2022
Kannur,Kannur,Banana - Green,2022-10-26,33.1,21.9,70.0,0.0,14.0,285.8,Clear conditions throughout the day.,92.45,loamy to humid,5.765308943,93,83,46,0.5,Establishment stage,11.44803854,26,10,2022
Kannur,Kannur,Banana - Green,2022-10-27,32.9,22.0,67.7,0.0,14.8,282.5,Clear conditions throughout the day.,91.25,loamy to humid,5.740764682,92,85,51,7.58,Establishment stage,9.795652174,27,10,2022
Kannur,Kannur,Banana - Green,2022-10-28,34.2,21.9,65.1,0.0,15.8,279.3,Clear conditions throughout the day.,90.05,loamy to humid,5.879119455,104,80,54,9.08,Establishment stage,8.076658477,28,10,2022
Kannur,Kannur,Banana - Green,2022-10-29,33.9,23.2,70.8,0.2,16.9,265.1,Partly cloudy throughout the day with late afternoon rain.,88.25,loamy to humid,6.099478745,103,72,51,8.58,Establishment stage,7.151612903,29,10,2022
Kannur,Kannur,Banana - Green,2022-10-30,33.2,23.8,75.2,3.9,14.8,195.5,Partly cloudy throughout the day with rain.,72.35,loamy to humid,5.674403359,92,75,45,0.8,Establishment stage,8.294478528,30,10,2022
Kannur,Kannur,Banana - Green,2022-10-31,33.9,23.9,75.8,3.3,14.8,225.8,Partly cloudy throughout the day with rain.,79.925,loamy to humid,5.694243847,93,85,49,8.58,Establishment stage,8.725974026,31,10,2022
Kannur,Kannur,Banana - Green,2022-11-01,32.9,23.3,79.2,10.3,13.3,239.6,Partly cloudy throughout the day with a chance of rain throughout the day.,85.6,loamy to humid,5.905494703,120,87,52,10.08,Establishment stage,8.860409146,1,11,2022
Kannur,Kannur,Banana - Green,2022-11-02,33.1,23.3,80.0,7.0,15.5,220.6,Becoming cloudy in the afternoon with rain.,80.775,loamy to humid,6.110844721,108,72,46,9.58,Establishment stage,10.77995301,2,11,2022
Kannur,Kannur,Banana - Green,2022-11-03,32.9,24.0,76.3,3.6,16.6,178.8,Partly cloudy throughout the day with rain.,68.825,loamy to humid,6.020445317,105,88,54,0.58,Establishment stage,9.209677419,3,11,2022
Kannur,Kannur,Banana - Green,2022-11-04,33.1,23.4,79.7,7.2,14.8,252.5,Partly cloudy throughout the day with a chance of rain throughout the day.,88.55,loamy to humid,6.435917308,98,79,50,4.86,Establishment stage,6.580926181,4,11,2022
Kannur,Kannur,Banana - Green,2022-11-05,32.9,23.5,79.4,7.1,15.8,245.1,Partly cloudy throughout the day with a chance of rain throughout the day.,86.85,loamy to humid,5.505393833,111,88,55,6.36,Establishment stage,7.774358974,5,11,2022
Kannur,Kannur,Banana - Green,2022-11-06,33.1,23.3,77.2,5.2,14.4,242.1,Partly cloudy throughout the day with a chance of rain throughout the day.,84.725,loamy to humid,5.677719902,97,74,45,5.86,Establishment stage,7.264224474,6,11,2022
Kannur,Kannur,Banana - Green,2022-11-07,32.7,23.1,79.2,1.5,14.0,242.3,Partly cloudy throughout the day with rain.,84.25,loamy to humid,5.719014989,95,82,48,0.2,Establishment stage,8.131082842,7,11,2022
Kannur,Kannur,Banana - Green,2022-11-08,33.9,21.9,71.9,0.6,12.2,248.9,Partly cloudy throughout the day with early morning rain.,83.4,loamy to humid,6.275572298,89,91,55,5.86,Establishment stage,8.694939585,8,11,2022
Kannur,Kannur,Banana - Green,2022-11-09,34.1,23.3,72.9,0.5,15.5,255.1,Partly cloudy throughout the day with rain.,86.0,loamy to humid,6.275384607,89,85,55,7.36,Establishment stage,8.598274209,9,11,2022
Kannur,Kannur,Banana - Green,2022-11-10,33.9,22.2,68.5,0.0,15.8,261.9,Partly cloudy throughout the day.,86.55,loamy to humid,6.201911642,118,88,51,6.86,Establishment stage,8.893756294,10,11,2022
Kannur,Kannur,Banana - Green,2022-11-11,32.4,23.3,68.5,0.0,11.2,161.7,Partly cloudy throughout the day.,60.35,loamy to humid,5.758054257,101,92,45,0.3,Establishment stage,8.526109661,11,11,2022
Kannur,Kannur,Banana - Green,2022-11-12,28.4,21.9,86.3,16.7,11.9,69.3,Cloudy skies throughout the day with a chance of rain throughout the day.,46.05,loamy to humid,6.323933647,99,92,47,6.86,Establishment stage,11.44803854,12,11,2022
Kannur,Kannur,Banana - Green,2022-11-13,32.7,23.7,81.8,6.7,16.9,211.6,Partly cloudy throughout the day with rain.,79.25,loamy to humid,5.901100841,82,77,46,8.36,Establishment stage,9.795652174,13,11,2022
Kannur,Kannur,Banana - Green,2022-11-14,33.1,23.6,78.3,6.7,13.3,237.7,Partly cloudy throughout the day with a chance of rain throughout the day.,84.0,loamy to humid,5.644486582,90,86,55,7.86,Establishment stage,8.076658477,14,11,2022
Kannur,Kannur,Banana - Green,2022-11-15,31.1,23.3,81.4,5.4,17.3,220.4,Partly cloudy throughout the day with a chance of rain throughout the day.,81.125,loamy to humid,6.235461772,95,88,52,0.5,Establishment stage,7.151612903,15,11,2022
Kannur,Kannur,Banana - Green,2022-11-16,31.2,22.9,82.1,2.9,11.9,244.5,Partly cloudy throughout the day with a chance of rain throughout the day.,85.35,loamy to humid,6.28236237,104,73,46,7.86,Establishment stage,8.294478528,16,11,2022
Kannur,Kannur,Banana - Green,2022-11-17,32.4,21.9,77.4,0.1,15.5,248.3,Clearing in the afternoon with early morning rain.,85.325,loamy to humid,6.356090905,102,73,52,9.36,Establishment stage,8.725974026,17,11,2022
Kannur,Kannur,Banana - Green,2022-11-18,32.4,21.5,67.0,0.0,14.8,257.5,Partly cloudy throughout the day.,84.825,loamy to humid,5.837258235,100,74,52,8.86,Establishment stage,8.860409146,18,11,2022
Kannur,Kannur,Banana - Green,2022-11-19,33.1,20.2,59.7,0.0,12.6,224.4,Partly cloudy throughout the day.,74.175,loamy to humid,5.653437902,94,89,48,0.8,Establishment stage,10.77995301,19,11,2022
Kannur,Kannur,Banana - Green,2022-11-20,31.9,20.8,64.0,0.0,12.2,237.5,Partly cloudy throughout the day.,78.425,loamy to humid,5.727469947,99,70,46,3.96,Establishment stage,9.209677419,20,11,2022
Kannur,Kannur,Banana - Green,2022-11-21,32.7,21.0,65.8,0.0,13.7,227.1,Partly cloudy throughout the day.,76.65,loamy to humid,6.200111068,112,87,48,5.46,Establishment stage,6.580926181,21,11,2022
Kannur,Kannur,Banana - Green,2022-11-22,31.1,20.7,68.0,0.0,16.2,255.6,Partly cloudy throughout the day.,84.95,loamy to humid,5.614471478,117,82,45,4.96,Establishment stage,7.774358974,22,11,2022
Kannur,Kannur,Banana - Green,2022-11-23,31.1,22.3,73.1,0.0,11.9,161.8,Partly cloudy throughout the day.,61.7,loamy to humid,6.257369799,96,86,51,0.1,Establishment stage,7.264224474,23,11,2022
Kannur,Kannur,Banana - Green,2022-11-24,31.4,24.1,80.4,2.1,11.5,196.6,Partly cloudy throughout the day with a chance of rain throughout the day.,72.65,loamy to humid,6.037430836,113,85,45,4.96,Establishment stage,8.131082842,24,11,2022
Kannur,Kannur,Banana - Green,2022-11-25,32.4,23.5,82.0,3.0,14.0,228.2,Partly cloudy throughout the day with a chance of rain throughout the day.,81.8,loamy to humid,5.760457558,105,93,46,6.46,Establishment stage,8.694939585,25,11,2022
Kannur,Kannur,Banana - Green,2022-11-26,32.9,22.8,80.3,1.9,14.8,241.1,Partly cloudy throughout the day with rain.,84.525,loamy to humid,6.158164422,85,89,51,5.96,Establishment stage,8.598274209,26,11,2022
Kannur,Kannur,Banana - Green,2022-11-27,32.7,23.0,79.0,1.5,16.2,244.7,Partly cloudy throughout the day with a chance of rain throughout the day.,85.35,loamy to humid,6.387431383,108,94,47,0.2,Establishment stage,8.893756294,27,11,2022
Kannur,Kannur,Banana - Green,2022-11-28,32.7,23.1,81.2,4.0,12.2,240.3,Partly cloudy throughout the day with a chance of rain throughout the day.,84.425,loamy to humid,5.891413895,92,81,52,5.96,Establishment stage,8.526109661,28,11,2022
Kannur,Kannur,Banana - Green,2022-11-29,32.4,23.2,81.0,5.4,12.6,222.5,Partly cloudy throughout the day with a chance of rain throughout the day.,80.375,loamy to humid,5.725418961,110,71,54,7.46,Establishment stage,11.44803854,29,11,2022
Kannur,Kannur,Banana - Green,2022-11-30,30.1,23.0,80.5,2.0,15.8,248.3,Partly cloudy throughout the day with rain.,86.65,loamy to humid,6.281069505,82,75,55,6.96,Establishment stage,9.795652174,30,11,2022
Kannur,Kannur,Banana - Green,2022-12-01,32.7,21.9,71.5,0.2,14.8,246.7,Partly cloudy throughout the day with early morning rain.,83.3,loamy to humid,5.507641778,117,81,53,0.3,Establishment stage,8.076658477,1,12,2022
Kannur,Kannur,Banana - Green,2022-12-02,33.7,23.4,74.6,3.9,13.0,240.8,Clearing in the afternoon with rain.,83.075,loamy to humid,6.149934034,91,94,46,6.96,Establishment stage,7.151612903,2,12,2022
Kannur,Kannur,Banana - Green,2022-12-03,33.9,23.2,78.3,1.7,16.2,233.1,Partly cloudy throughout the day with rain.,82.325,loamy to humid,5.849076099,105,95,50,8.46,Establishment stage,8.294478528,3,12,2022
Kannur,Kannur,Banana - Green,2022-12-04,33.4,23.2,77.2,0.8,17.6,238.6,Partly cloudy throughout the day with rain.,83.55,loamy to humid,6.276800323,108,92,53,7.96,Establishment stage,8.725974026,4,12,2022
Kannur,Kannur,Banana - Green,2022-12-05,32.4,23.5,73.5,0.1,16.9,219.0,Partly cloudy throughout the day with early morning rain.,77.375,loamy to humid,5.926824754,86,76,54,0.5,Establishment stage,8.860409146,5,12,2022
Kannur,Kannur,Banana - Green,2022-12-06,32.4,23.0,70.5,0.0,14.4,216.3,Partly cloudy throughout the day.,75.3,loamy to humid,5.519088423,80,77,49,4.68,Establishment stage,10.77995301,6,12,2022
Kannur,Kannur,Banana - Green,2022-12-07,31.9,22.5,69.6,0.1,11.5,174.7,Partly cloudy throughout the day with early morning rain.,63.975,loamy to humid,6.079178788,93,94,53,6.18,Establishment stage,9.209677419,7,12,2022
Kannur,Kannur,Banana - Green,2022-12-08,31.5,21.4,59.9,0.0,19.1,206.3,Cloudy skies throughout the day.,71.325,loamy to humid,6.13465588,90,92,55,5.68,Establishment stage,6.580926181,8,12,2022
Kannur,Kannur,Banana - Green,2022-12-09,31.1,23.4,55.4,0.2,11.9,53.4,Cloudy skies throughout the day with afternoon rain.,30.225,loamy to humid,5.808497604,108,89,53,0.2,Establishment stage,7.774358974,9,12,2022
Kannur,Kannur,Banana - Green,2022-12-10,31.7,22.3,66.7,0.8,17.6,133.5,Cloudy skies throughout the day with rain.,54.65,loamy to humid,5.891458107,108,88,55,5.68,Establishment stage,7.264224474,10,12,2022
Kannur,Kannur,Banana - Green,2022-12-11,28.9,22.9,82.2,8.5,18.7,143.4,Partly cloudy throughout the day with a chance of rain throughout the day.,63.2,loamy to humid,5.816622479,105,77,52,7.18,Vegetative stage,8.131082842,11,12,2022
Kannur,Kannur,Banana - Green,2022-12-12,26.1,22.8,92.1,50.9,19.8,19.0,Cloudy skies throughout the day with a chance of rain throughout the day.,45.45,loamy to humid,5.843163161,118,88,52,6.68,Vegetative stage,8.694939585,12,12,2022
